id,code,model,captive,battery_level,estimated_range,Origin_Dist,Date,Time,Origin_Loc,nest_id,latitude,longitude
c5c9b0fd-ed88-4423-9187-e53f27ef083f,,bd,False,81,9864,1.32279130740394,2019-08-31,15-39-19,DC-GWU,,38.894102,-77.072329
f478d1dd-0475-443b-892e-dc2ca01988d1,,bd,False,19,2329,1.330004705778832,2019-08-31,15-39-19,DC-GWU,,38.9000441965586,-77.02415249717997
b6e8efc8-e5da-43b5-a2d4-5e8eb11b2aaa,,bd,False,42,5069,1.3311290951346413,2019-08-31,15-39-19,DC-GWU,,38.88740352824227,-77.02968461446187
0d313df7-1db4-43c8-8700-d9a71e496231,,bd,False,91,11097,1.3413280630522597,2019-08-31,15-39-19,DC-GWU,,38.91350027344476,-77.06622251043244
d9e61596-3e34-43aa-91e7-8ce2a41bf120,,bd,False,57,6987,1.3488321635026312,2019-08-31,15-39-19,DC-GWU,,38.900105,-77.023805
5d30817e-b7ca-44f4-89c9-4a2b7b645f60,,bd,False,74,9042,1.3478704465336413,2019-08-31,15-39-19,DC-GWU,,38.881145,-77.057035
70ce9afa-4400-42b9-a3e4-78f9286b4e60,,bd,False,74,9042,1.3532394261594605,2019-08-31,15-39-19,DC-GWU,,38.889929,-77.026979
89ee61e5-13f0-47b7-a7e2-71a7cba0ce0d,,bd,False,56,6850,1.357171404755192,2019-08-31,15-39-19,DC-GWU,,38.901505,-77.02376
15861f7a-843c-483b-8946-1bc3dd001646,,bd,False,63,7672,1.3529040657716054,2019-08-31,15-39-19,DC-GWU,,38.881092,-77.057124
06fb3922-c0f3-492e-a420-66236e02a39e,,bd,False,26,3151,1.3618989174206175,2019-08-31,15-39-19,DC-GWU,,38.90153,-77.023675
2a681aee-8b57-462e-adc6-194a6a5d3cc5,,bd,False,90,10960,1.3667908860951987,2019-08-31,15-39-19,DC-GWU,,38.905798,-77.072905
e664be90-a902-44cd-9de5-22b7ff0dab41,,bd,False,76,9316,1.3705232024124951,2019-08-31,15-39-19,DC-GWU,,38.906392,-77.024925
c837ff75-74e5-4c17-9ddf-936b880dd8d9,,bd,False,63,7672,1.3745512245614129,2019-08-31,15-39-19,DC-GWU,,38.887577,-77.028486
021f6a1f-0779-4179-b558-b64b40b96775,,bd,False,56,6850,1.37888279291235,2019-08-31,15-39-19,DC-GWU,,38.895198,-77.073772
45bba944-b722-47ce-8079-0745dfde2b03,,bd,False,60,7261,1.3784483014927986,2019-08-31,15-39-19,DC-GWU,,38.890066,-77.071293
0d6b295e-4bbd-4e28-9f8a-4d9a2d7bef86,,bd,False,88,10686,1.3807198145001038,2019-08-31,15-39-19,DC-GWU,,38.89515,-77.073793
fd6d6975-7989-4b71-8d91-3bf5f4af5df7,,bd,False,91,11097,1.384727908025674,2019-08-31,15-39-19,DC-GWU,,38.895649,-77.074006
88dcb319-f96d-4da7-a572-0754e6d7041e,,bd,False,24,2877,1.3970574402694533,2019-08-31,15-39-19,DC-GWU,,38.89966183967657,-77.02290218614581
4b746f21-28d6-4d3c-add7-40fbb536efcc,,bd,False,99,12056,1.4009261917385831,2019-08-31,15-39-19,DC-GWU,,38.894346,-77.073924
bcb50b51-0b26-4116-b6f1-1c479c2c9a22,,bd,False,79,9590,1.4027257450615203,2019-08-31,15-39-19,DC-GWU,,38.898317,-77.022849
e4e14ca6-9173-4f1e-94aa-25eba7a50fb4,,bd,False,74,9042,1.4026928462645871,2019-08-31,15-39-19,DC-GWU,,38.89432,-77.073949
9223b45e-2400-4ffd-8d21-d6e2634971ea,,bd,False,72,8768,1.402785476908248,2019-08-31,15-39-19,DC-GWU,,38.89426,-77.07393
c08e71f5-67a6-413c-b85c-060d17be23c0,,bd,False,66,8083,1.405838315407179,2019-08-31,15-39-19,DC-GWU,,38.907397,-77.024722
85e2df90-dd5f-43fa-a7b6-a71e63e4f02d,,bd,False,69,8357,1.4076930762962023,2019-08-31,15-39-19,DC-GWU,,38.887462117745436,-77.02782819054744
368418b1-2135-47b5-b170-87e84103d9ea,,bd,False,67,8220,1.4128051256503,2019-08-31,15-39-20,DC-GWU,,38.883532,-77.032569
d9e9828e-96a2-4782-8a73-e85cfe21d26c,,bd,False,81,9864,1.4203645246728738,2019-08-31,15-39-20,DC-GWU,,38.89307,-77.073809
99b30f17-8cc4-463b-af64-6e86bc4de858,,bd,False,71,8631,1.4184495800066153,2019-08-31,15-39-20,DC-GWU,,38.915412,-77.031995
7f2c3f47-0a1e-449d-8261-c5398fec3131,,bd,False,100,12193,1.4258716649926695,2019-08-31,15-39-20,DC-GWU,0c0ff4c5-0f52-4ed4-bfb2-99d23bf05ad5,38.894072,-77.074308
4fd17d0c-d4b3-41df-ae6e-8faf29d13c9d,,bd,False,55,6713,1.426121260519847,2019-08-31,15-39-20,DC-GWU,,38.90673078632965,-77.02398518912618
b63c5232-6eb1-417c-9020-142ac137848b,,bd,False,100,12193,1.4269519170784721,2019-08-31,15-39-20,DC-GWU,0c0ff4c5-0f52-4ed4-bfb2-99d23bf05ad5,38.894115,-77.074344
6925568f-4fe6-4225-9acd-71dbd04c2034,,bd,False,100,12193,1.4294708918514538,2019-08-31,15-39-20,DC-GWU,,38.892912,-77.073919
4f514dcb-48f1-4883-8d75-3ddddae13421,,bd,False,100,12193,1.4318874856604111,2019-08-31,15-39-20,DC-GWU,0c0ff4c5-0f52-4ed4-bfb2-99d23bf05ad5,38.89372,-77.074295
fc32f257-e140-4e64-bd2e-90ff27631514,,bd,False,78,9453,1.4395235654964478,2019-08-31,15-39-20,DC-GWU,,38.895216,-77.074929
76e65fbe-6b38-4e69-a4d9-3b87d725e572,,bd,False,46,5617,1.4448546543667593,2019-08-31,15-39-20,DC-GWU,,38.892217,-77.023737
fbcc87ab-2ad0-4e8a-8813-af371e94b6b5,,bd,False,66,8083,1.4489093367170416,2019-08-31,15-39-20,DC-GWU,,38.89991,-77.021943
456ecec7-863d-4f29-9346-98a84bdbce59,,bd,False,84,10275,1.4507880063737248,2019-08-31,15-39-20,DC-GWU,,38.914462,-77.029774
0ea18bdf-7d89-423a-9d94-7dc9d293115b,,bd,False,21,2603,1.4563807519554148,2019-08-31,15-39-20,DC-GWU,,38.89975545160008,-77.02180222555263
ee89e686-b377-43a4-a85b-f56e3f0932db,,bd,False,70,8494,1.4572089393479783,2019-08-31,15-39-20,DC-GWU,,38.894992,-77.022438
5b468be2-3b22-4718-8bb5-c48803e25817,,bd,False,76,9316,1.4577847599940885,2019-08-31,15-39-20,DC-GWU,,38.903028,-77.022133
a3662f98-4266-4358-8dca-e5f990cc9e2e,,bd,False,89,10823,1.4584451721456835,2019-08-31,15-39-20,DC-GWU,,38.894719,-77.075145
b441c5d6-e484-46d0-b444-7be240daf5a0,,bd,False,31,3836,1.4723659156565185,2019-08-31,15-39-20,DC-GWU,,38.89626656652468,-77.02184075850963
203db724-e63a-4870-a27f-9a42b3a7c3b8,,bd,False,94,11508,1.472817454094498,2019-08-31,15-39-20,DC-GWU,,38.88307494580641,-77.03151999979934
47fbce99-7a8c-49e7-b681-7c9ded8cf8ac,,bd,False,31,3836,1.4788619468480868,2019-08-31,15-39-20,DC-GWU,,38.890329,-77.024084
129e3803-8af5-44d8-8764-2fda4c2230cb,,bd,False,30,3699,1.4795794034866765,2019-08-31,15-39-20,DC-GWU,,38.91680971615047,-77.03243502691743
90f49b90-5f21-4b5f-9762-6092313a9fd2,,bd,False,91,11097,1.4855450062024733,2019-08-31,15-39-20,DC-GWU,,38.895595,-77.075898
b500f0af-c4fb-4f2e-add1-a86fbdf98769,,bd,False,100,12193,1.487978933354455,2019-08-31,15-39-20,DC-GWU,,38.89555,-77.021707
31fd574f-b1f4-44db-b0c5-63f64b66f8f0,,bd,False,70,8494,1.4900313708479886,2019-08-31,15-39-20,DC-GWU,,38.887626,-77.071825
f5daddfb-6347-41a0-bee5-fa99de48c99a,,bd,False,34,4110,1.4883924187056894,2019-08-31,15-39-20,DC-GWU,,38.920462,-77.04177
cd861c6b-84af-4f6c-bcb9-d5da47b13490,,bd,False,70,8494,1.4941280174068372,2019-08-31,15-39-20,DC-GWU,,38.90505,-77.021992
b269f90c-e7d3-46b1-92c3-d346b03dce40,,bd,False,88,10686,1.499343267782191,2019-08-31,15-39-20,DC-GWU,,38.893792,-77.075623
21ce4073-7201-4941-9b15-5cd9c20a4e11,,bd,False,42,5069,1.499707457975018,2019-08-31,15-39-20,DC-GWU,,38.894648,-77.02173
4bdf5257-7850-4199-8a9f-697b31184ea9,,bd,False,34,4110,1.5021165934531884,2019-08-31,15-39-20,DC-GWU,,38.89313106931539,-77.02221226404134
4c6815f3-db1b-4ccd-bd5a-7e5fdd1afcf1,,bd,False,93,11371,1.5069536790510434,2019-08-31,15-39-20,DC-GWU,,38.914341,-77.028185
713f0cc3-d78c-463a-beaf-18bea3a6c387,,bd,False,76,9316,1.5109140568427422,2019-08-31,15-39-20,DC-GWU,,38.905523,-77.021833
2c7e335c-d1ef-41f0-a9e9-5249aa421d2e,,bd,False,98,11919,1.5171502151241343,2019-08-31,15-39-20,DC-GWU,,38.892876,-77.075617
e4408a91-0599-4ee3-8af9-f380e8e718a2,,bd,False,97,11782,1.5179429401827196,2019-08-31,15-39-20,DC-GWU,,38.895068,-77.076376
cd07f7c3-faf0-44d8-a264-bdfcbedc5d3c,,bd,False,66,8083,1.5187855730599116,2019-08-31,15-39-20,DC-GWU,,38.896094,-77.076636
5f043dc7-5b51-4eeb-bf65-e2b84fb554a9,,bd,False,87,10549,1.5197603342812174,2019-08-31,15-39-20,DC-GWU,,38.905513,-77.021659
e08ef955-205f-48eb-b81e-af12d8504331,,bd,False,65,7946,1.52022571774792,2019-08-31,15-39-20,DC-GWU,,38.892076,-77.022313
e246ffb4-2378-4c37-ae91-522770abc961,,bd,False,46,5617,1.5214562945530423,2019-08-31,15-39-20,DC-GWU,,38.892238461448706,-77.0222141594412
f8f2f4bb-143d-4cc0-82f8-101cb848c58e,,bd,False,51,6165,1.5280196833814095,2019-08-31,15-39-20,DC-GWU,,38.89188239820198,-77.02225003398678
5b513d64-0f23-4d98-98b8-02e408196834,,bd,False,81,9864,1.523285945729177,2019-08-31,15-39-20,DC-GWU,,38.921551,-77.045737
5bfdf0b3-5f01-4cbf-885c-deab85eed390,,bd,False,100,12193,1.5481929006679571,2019-08-31,15-39-20,DC-GWU,73e47b11-b563-4e03-a12a-5d6c65b354d3,38.893422,-77.076431
250d5927-3f3c-4eeb-8408-bd5c66975ef9,,bd,False,100,12193,1.5486129115827325,2019-08-31,15-39-20,DC-GWU,73e47b11-b563-4e03-a12a-5d6c65b354d3,38.893362,-77.076417
8007884f-3b7e-425c-a68b-4d6b517abd29,,bd,False,100,12193,1.549763116220805,2019-08-31,15-39-20,DC-GWU,73e47b11-b563-4e03-a12a-5d6c65b354d3,38.893413,-77.076458
135eb7bd-c753-4e6e-abe9-6053a405f422,,bd,False,100,12193,1.556656932977394,2019-08-31,15-39-20,DC-GWU,73e47b11-b563-4e03-a12a-5d6c65b354d3,38.893291,-77.076546
d90e77f5-952c-4598-ba76-84b41137fb69,,bd,False,93,11371,1.557800123491256,2019-08-31,15-39-20,DC-GWU,,38.891372,-77.075732
d205225b-4fe0-4026-98de-253ac61d5018,,bd,False,87,10549,1.5601908890035292,2019-08-31,15-39-20,DC-GWU,,38.893915,-77.076834
37bdfb4a-218b-4bc5-94cc-e8d88266fc2f,,bd,False,76,9316,1.5562221654000195,2019-08-31,15-39-20,DC-GWU,,38.922119,-77.047075
ed1807de-714f-4761-bc5e-3cc8949a871c,,bd,False,45,5480,1.5697952787664156,2019-08-31,15-39-20,DC-GWU,,38.894347,-77.020485
4bbc65a3-ce9a-413c-9f02-ab9319ec444b,,bd,False,91,11097,1.5730083147068803,2019-08-31,15-39-20,DC-GWU,,38.893965,-77.077096
8aca86c2-02a9-483a-9f8d-2698cfb58205,,bd,False,62,7535,1.5834329460652283,2019-08-31,15-39-20,DC-GWU,,38.916666,-77.029172
b9d08fc1-9dd9-4bc2-b793-3901483735e9,,bd,False,91,11097,1.5865185463481373,2019-08-31,15-39-20,DC-GWU,,38.893109,-77.077055
1673d824-338e-4c28-af48-0215c05b3d39,,bd,False,29,3562,1.58108743366916,2019-08-31,15-39-20,DC-GWU,,38.921966,-77.042405
223e9332-c8b6-4f13-94cb-2c9499c47ad3,,bd,False,80,9727,1.594670195299277,2019-08-31,15-39-20,DC-GWU,,38.915183,-77.026965
141c3dc9-fb0a-4dff-ad13-35d0276b3b5e,,bd,False,25,3014,1.5987469430190886,2019-08-31,15-39-20,DC-GWU,,38.892327,-77.02066
8bead0d8-13ea-4eff-be67-5f274c7548b4,,bd,False,74,9042,1.599073904287507,2019-08-31,15-39-20,DC-GWU,,38.889868,-77.075743
5f8278a4-b41a-4dfe-a7b9-4791017af74d,,bd,False,71,8631,1.5950780768958133,2019-08-31,15-39-20,DC-GWU,,38.921711,-77.040158
154add84-f400-4ad6-a221-735fd77cb88d,,bd,False,44,5343,1.6054662505541581,2019-08-31,15-39-20,DC-GWU,,38.896441,-77.078328
a8f662de-ffa0-4a8b-9911-a01e05b47311,,bd,False,64,7809,1.6093382630721702,2019-08-31,15-39-20,DC-GWU,,38.916739,-77.069079
e26272ef-472f-4e93-98f4-cfbf80a111b0,,bd,False,78,9453,1.614829242013295,2019-08-31,15-39-20,DC-GWU,,38.896468,-77.078508
86987b20-9b67-4d8d-8afb-4f4392092027,,bd,False,66,8083,1.6189604372585937,2019-08-31,15-39-20,DC-GWU,,38.92149411145497,-77.03799912713193
51ecaed8-199d-46ab-9c04-30ad67b07c53,,bd,False,34,4110,1.6285038608293063,2019-08-31,15-39-20,DC-GWU,,38.89279321771012,-77.0198927075388
45c79a2b-718f-48fd-8e64-2604092f9b1f,,bd,False,35,4247,1.629172507136516,2019-08-31,15-39-20,DC-GWU,,38.884223,-77.025882
3399a8ac-782c-4c61-bbec-684f125f547c,,bd,False,37,4521,1.634439198179446,2019-08-31,15-39-20,DC-GWU,,38.896971,-77.078954
2308e77e-8057-49db-aeb5-424b13780b71,,bd,False,75,9179,1.6344517707827866,2019-08-31,15-39-20,DC-GWU,,38.897033,-77.078963
a6038a52-2072-4f64-acc3-252dfc2a029a,,bd,False,87,10549,1.637064863773516,2019-08-31,15-39-20,DC-GWU,,38.901884,-77.01859
f428d3ac-cc15-4bc0-844f-7773663830fe,,bd,False,78,9453,1.6386106176165052,2019-08-31,15-39-20,DC-GWU,,38.896986,-77.079034
5eaf89b2-3595-4cb1-b337-51dd3ff1710e,,bd,False,66,8083,1.635064848703349,2019-08-31,15-39-20,DC-GWU,,38.922299,-77.040083
2328222f-d30a-4165-9a32-2d6173c3cb69,,bd,False,72,8768,1.6419128230599256,2019-08-31,15-39-20,DC-GWU,,38.894163,-77.078474
300a83d2-f7d2-4089-bb7d-212f1f9683ef,,bd,False,81,9864,1.6403160513797992,2019-08-31,15-39-20,DC-GWU,,38.917448,-77.068931
6a984b2f-ac73-4b49-aadb-4ff46cb6046f,,bd,False,75,9179,1.6443826410899667,2019-08-31,15-39-20,DC-GWU,,38.889927,-77.0767
c2bb08f5-5e65-4a16-bf21-331330ea53d7,,bd,False,31,3836,1.645487422930039,2019-08-31,15-39-20,DC-GWU,,38.910161,-77.021446
68d9a1db-60bf-41be-8483-0c11db2c3bec,,bd,False,39,4795,1.6431925047047484,2019-08-31,15-39-20,DC-GWU,,38.919349,-77.031772
cc752cc7-898c-4f64-9f48-b93f2c2a438c,,bd,False,66,8083,1.6421133814839117,2019-08-31,15-39-20,DC-GWU,,38.922431,-77.040192
2fdefb63-3035-4fc1-a266-66b281c56e51,,bd,False,81,9864,1.6451923138750861,2019-08-31,15-39-20,DC-GWU,,38.920425,-77.033941
df08e2d3-c3e4-4264-8fc3-a4dd6d51a877,,bd,False,38,4658,1.651338085458746,2019-08-31,15-39-20,DC-GWU,,38.892869,-77.019422
92901b5d-8d7c-4617-945d-4eec3e733407,,bd,False,34,4110,1.6524898744395176,2019-08-31,15-39-20,DC-GWU,,38.892773,-77.019436
15486d13-903a-4179-8c18-9aac35bec9c5,,bd,False,70,8494,9.537599903323688,2019-08-31,15-39-30,Arlington,,38.886373,-77.1618
ad266ac6-6ff4-44f6-900c-e68854830b84,,bd,False,81,9864,9.53737731490762,2019-08-31,15-39-30,Arlington,,38.886537,-77.161833
9daee275-195d-4fd9-856f-91b2512e8b4d,,bd,False,30,3699,9.581426741579572,2019-08-31,15-39-30,Arlington,,38.874524,-77.159253
2e78770e-3732-44d0-afff-42c7b55ab5c7,,bd,False,73,8905,8.839069930478134,2019-08-31,15-39-30,Arlington,,38.87688,-77.145806
e284d220-ffad-445d-8f56-3e725d3cb29d,,bd,False,80,9727,8.507860225108336,2019-08-31,15-39-30,Arlington,,38.886061,-77.142283
20f5fab1-2699-4845-a0ca-31a819d6b779,,bd,False,88,10686,8.267794672565229,2019-08-31,15-39-30,Arlington,,38.879673,-77.135796
0c2f98f2-7988-4077-a2e6-3f3732d61ab7,,bd,False,89,10823,8.17939667627679,2019-08-31,15-39-30,Arlington,,38.89733,-77.138387
4660a51c-e4f9-4e9d-8c3b-1da8b776992c,,bd,False,90,10960,7.727829389682253,2019-08-31,15-39-30,Arlington,,38.889552,-77.128416
0f9e0dba-9f18-4e12-a902-ad855237b143,,bd,False,97,11782,7.728535867946901,2019-08-31,15-39-30,Arlington,,38.887518,-77.127908
18cac6c4-4da5-4c4c-aed8-1534be3b5c0d,,bd,False,90,10960,7.953679623335149,2019-08-31,15-39-30,Arlington,,38.902824,-77.134814
37ff2281-19c1-4b64-bff0-2c26b48df0c3,,bd,False,16,1918,7.628111393934112,2019-08-31,15-39-30,Arlington,,38.888151,-77.126174
8e2d0880-40d5-4785-8306-5a12de976ffe,,bd,False,89,10823,7.589362258884375,2019-08-31,15-39-30,Arlington,,38.884356,-77.124341
5affd6b4-6100-4a97-b73e-f25cd6b83fd7,,bd,False,93,11371,7.523001444594597,2019-08-31,15-39-30,Arlington,,38.884856,-77.12323
90d6ed83-4e68-4c16-8641-0c5d616d5278,,bd,False,48,5891,7.5199698341084105,2019-08-31,15-39-30,Arlington,,38.884804,-77.123156
eb886866-0098-4376-a3ee-a4699d49c777,,bd,False,94,11508,7.4579194151776145,2019-08-31,15-39-30,Arlington,,38.884398,-77.121843
da2180e7-2c1b-471c-b846-ecd5fa8dede7,,bd,False,96,11645,7.460265628423671,2019-08-31,15-39-30,Arlington,,38.884214,-77.121829
81cfa9e8-1fe4-4239-b2c2-c2530a70547a,,bd,False,66,8083,7.473078773027799,2019-08-31,15-39-30,Arlington,,38.883343,-77.12179
540c46f9-f4ac-4fda-8fb0-d87b513e58f4,,bd,False,88,10686,7.3257847240399485,2019-08-31,15-39-30,Arlington,,38.890041,-77.120941
4c412fe1-066c-41ac-9678-330331bf9297,,bd,False,67,8220,7.429096044718867,2019-08-31,15-39-30,Arlington,,38.881138,-77.120179
adb5c5c1-97ce-466d-82d4-0961a3de7ce9,,bd,False,62,7535,8.089120787230485,2019-08-31,15-39-30,Arlington,,38.865291,-77.126036
8d928362-4128-4472-923d-5825de8c5611,,bd,False,98,11919,7.711625510089606,2019-08-31,15-39-30,Arlington,,38.872145,-77.121954
8f168373-26e6-43ef-9020-a37f9a9d9295,,bd,False,91,11097,7.271310091723001,2019-08-31,15-39-30,Arlington,,38.886755,-77.119008
41c286ee-b0c3-40cc-8b83-a71111b1580a,,bd,False,76,9316,7.241397398462528,2019-08-31,15-39-30,Arlington,,38.884851,-77.117848
c369fa46-b4aa-433a-8c1c-a87f50e75c29,,bd,False,100,12193,7.360177252545017,2019-08-31,15-39-30,Arlington,,38.879119,-77.118082
1b144b74-2815-4649-91a0-7e1f9ee8a985,,bd,False,73,8905,7.353230899015691,2019-08-31,15-39-30,Arlington,,38.879243,-77.117996
56b88a99-054e-4453-adbc-2a7cfb060f0d,,bd,False,93,11371,7.228798278207893,2019-08-31,15-39-30,Arlington,,38.884913,-77.117627
87b24013-d165-4980-a5d1-578786114346,,bd,False,100,12193,7.206559680029341,2019-08-31,15-39-30,Arlington,,38.884702,-77.117133
49471a15-18a5-4a9f-9fbf-f71eb8d7d6de,,bd,False,70,8494,7.160189515241649,2019-08-31,15-39-30,Arlington,,38.887958,-77.117244
6aeb7fbc-4839-49e4-bf05-d3037da62710,,bd,False,100,12193,7.227129245480144,2019-08-31,15-39-30,Arlington,,38.882725,-77.116857
08640361-13b5-47c3-9944-5b5488b257d4,,bd,False,46,5617,7.134357852704575,2019-08-31,15-39-30,Arlington,,38.891439,-77.117669
16548190-b82b-4e9b-b138-6cba077f6bb8,,bd,False,100,12193,7.203326714000485,2019-08-31,15-39-30,Arlington,,38.88255,-77.116337
d5b10abc-1189-4e8d-8816-25dae3b4dd11,,bd,False,94,11508,7.202888142121606,2019-08-31,15-39-30,Arlington,,38.882255,-77.116223
8a0e1d65-fe6b-4e74-9e79-34f10398f601,,bd,False,99,12056,7.333261320657679,2019-08-31,15-39-30,Arlington,,38.876906,-77.11665
14ceb74c-d91c-4888-b3dd-4ef8b5652273,,bd,False,63,7672,7.4245583562417945,2019-08-31,15-39-30,Arlington,,38.874272,-77.117277
542f68c5-0ad2-4fa4-9a10-3839a1c9a851,,bd,False,99,12056,7.206253699639768,2019-08-31,15-39-30,Arlington,,38.881094,-77.115861
88a0d634-a8e7-4439-8bb6-310d008a2302,,bd,False,98,11919,7.205561256843504,2019-08-31,15-39-30,Arlington,,38.881111,-77.115854
6bf45610-1c9e-4a75-8b6b-37f050a99534,,bd,False,100,12193,7.177016123052253,2019-08-31,15-39-30,Arlington,0c0c8caa-26b0-492f-8f6b-76c8a751a855,38.881471,-77.115437
ba3191d9-b01d-4c12-816c-65dcebf8680f,,bd,False,96,11645,7.14913264034738,2019-08-31,15-39-30,Arlington,,38.882396,-77.115238
aaa3f12b-f332-4e3e-880c-2254ccba339e,,bd,False,70,8494,7.078283301302781,2019-08-31,15-39-30,Arlington,,38.886545,-77.115266
8a686b4d-962c-4626-8c65-0c9b2c594725,,bd,False,100,12193,7.1815584673556065,2019-08-31,15-39-30,Arlington,8af8839a-e8ff-4131-a6e5-391b7b3af391,38.880763,-77.115258
d40b3a01-cd64-4d42-909e-ba85f930ba3d,,bd,False,78,9453,7.074759873735293,2019-08-31,15-39-30,Arlington,,38.886429,-77.115163
3d6b9a61-f9f9-4caa-8a04-40ea320882b3,,bd,False,85,10412,7.194331099779837,2019-08-31,15-39-30,Arlington,,38.880096,-77.115248
1333cc78-8f85-45a2-acbe-eca988216d34,,bd,False,99,12056,7.159042265233044,2019-08-31,15-39-30,Arlington,,38.881128,-77.114961
2fd68374-6f3c-4927-9559-1e7df1369d44,,bd,False,100,12193,7.156532605649018,2019-08-31,15-39-30,Arlington,,38.88114,-77.114917
ae5eab14-fe87-4922-b96a-606f598c704c,,bd,False,99,12056,7.072293983871213,2019-08-31,15-39-30,Arlington,,38.885113,-77.114697
a00887af-2ff8-4cbd-91a1-a9c3f282cd6c,,bd,False,100,12193,7.1328470457087105,2019-08-31,15-39-30,Arlington,,38.88177,-77.114695
b6bb1e62-5831-4271-9183-ae8ab90121d8,,bd,False,96,11645,7.1818147139931305,2019-08-31,15-39-30,Arlington,,38.879684,-77.114843
bdb412bc-1e84-49c7-9b9f-d163a266a4b9,,bd,False,92,11234,7.067154730850477,2019-08-31,15-39-30,Arlington,,38.885102,-77.114595
09d73fec-7d1e-478d-8d47-958922ba3498,,bd,False,91,11097,7.144890346322832,2019-08-31,15-39-30,Arlington,,38.880964,-77.114625
9f952664-1eae-448e-8ced-d95f8b09ab62,,bd,False,79,9590,7.251204563601402,2019-08-31,15-39-30,Arlington,,38.876747,-77.114976
d9da34a0-ef49-4d63-9778-374820a1f39b,,bd,False,94,11508,7.07588915560503,2019-08-31,15-39-30,Arlington,,38.88328,-77.114143
e34864b9-994d-421c-be25-100f6a7c6a52,,bd,False,92,11234,7.022806220405318,2019-08-31,15-39-30,Arlington,,38.886647,-77.114239
c1a8c4c0-9725-42d3-9c24-92470b132741,,bd,False,100,12193,7.1331441690495465,2019-08-31,15-39-30,Arlington,,38.88048029062969,-77.1142114165992
4ae7281d-8792-46b2-bb3b-872d446684eb,,bd,False,98,11919,7.2613223343443245,2019-08-31,15-39-30,Arlington,,38.876121,-77.1149
